Restaurant_Name,Delivery_Rating,Cuisine,Place_Name,City,Item_Name,Best_Seller,Prices,Average_Rating,Is_Bestseller,Restaurant_Popularity,Is_Highly_Rated,Is_Expensive
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken 65,BESTSELLER,231,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mushroom Fried Rice,NONE,221,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Manchurian,NONE,221,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Paneer Chilli,BESTSELLER,209,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Hakka Noodles,NONE,137,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Spring Roll,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Pudina Tikka(full),NONE,378,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Roast,BESTSELLER,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Hyderabadi Biryani (1 Kg),NONE,378,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Manchurian (Gravy),NONE,179,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Dragon Chicken,NONE,335,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chef Special Veg,NONE,314,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Rogan Josh,NONE,294,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Matar Paneer,NONE,147,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Immunity Booster,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Iron Booster,NONE,126,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Liver Boster,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Power Booster,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Vitamin Booster,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Masala Fries,NONE,95,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Peri Peri Fries,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Cheese Aloo Tikki Sandwich,NONE,147,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Cheese Butter Sandwich,NONE,126,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Cheese Chatni Sandwich,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Cheese Chocolate Sandwich,NONE,147,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Corn Cheese Sandwich,NONE,105,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Masala Cheese Sandwich,NONE,137,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mexican Style Sandwich,NONE,158,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Paneer Tikka Sandwich,NONE,158,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Schezwan Aloo Tikki Sandwich,NONE,105,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Tandoori Pizza Sandwich,NONE,158,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Cheese Grilled Sandwich,NONE,126,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Sandwich,NONE,95,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Elaichi Tea,NONE,32,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Ginger Tea,NONE,21,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Lemon Tea,NONE,21,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Apple Juice,NONE,74,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Orange Juice,NONE,63,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Pieapple Juice,NONE,63,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Sweet Lime Juice,NONE,63,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Watermelon Juice,NONE,63,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Cheese Corn Maggie,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Cheese Maggie,NONE,126,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Masala Maggie,NONE,95,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Plain Maggie,NONE,53,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Schezwan Maggie,NONE,95,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Maggie,NONE,95,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Blue Lagoon,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chill Soda,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fruit Punch,NONE,126,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Ginger Lemon,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Green Apple Mojito,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Pineapple Mojito,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Virgin Mojito,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Watermelon Mojito,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Macroni Cheese Pasta,NONE,221,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mix Sauce Pasta,NONE,179,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Red Sauce Pasta,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,White Sauce Pasta,NONE,210,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Cheese Pizza,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Tikka Pizza,NONE,294,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Corn Cheese Pizza,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Margherita Pizza,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mushroom Pizza,NONE,251,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Onion Capsicum Pizza,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Paneer Tikka Pizza,NONE,221,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Cheese Pizza,NONE,200,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Club Sandwich,NONE,63,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Pineapple Mayo Sandwich,NONE,105,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Cheese Sandwich,NONE,147,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Mayo Sandwich,NONE,84,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Banana Protein Shake,NONE,126,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Banana Shake,NONE,63,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Brownie Shake,NONE,252,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Butterscotch Shake,NONE,126,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chickoo Shake,NONE,84,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Choco Banana Shake,NONE,105,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chocolate Shake,NONE,126,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Coffee Banana Shake,NONE,84,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Cold Coffee Shake,NONE,105,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Custard Apple Shake,NONE,105,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Honey Banana Shake,NONE,74,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Kitkat Shake,NONE,147,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mango Shake,NONE,84,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Oreo Shake,NONE,137,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Papaya Shake,NONE,63,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Strawberry Shake,NONE,95,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fresh Lime Soda,NONE,63,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fresh Nimbu Pani,NONE,53,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Masala Cold Drik,NONE,58,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Masala Soda,NONE,58,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Boodi Raita,NONE,63,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Curd Onion,NONE,90,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Green Salald,NONE,69,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Masala Papad,NONE,42,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Onion Salad,NONE,58,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Papad Dry,NONE,21,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Papad Fry,NONE,32,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Pineapple Raita,NONE,95,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Raita,NONE,69,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Sweet Corn Soup,NONE,104,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Tomato Soup,NONE,104,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Hot And Sour Soup,NONE,104,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Manchow Soup,NONE,104,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chickan Lemon Coriander Soup,NONE,137,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Clear Soup,NONE,147,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Hot & Soupr Soup,NONE,136,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Manchow Soup,NONE,136,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Sweet Corn Soup,NONE,136,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chef Special Chinese (veg),NONE,273,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken 65,BESTSELLER,231,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Chilli,BESTSELLER,221,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken China Town,NONE,419,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Chopsuey,NONE,283,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Garlic,NONE,209,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Ginger,NONE,209,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Hakka Noodle,NONE,188,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Hong Kong,NONE,368,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Lollipop,BESTSELLER,221,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Majestic,NONE,242,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Manchurian,NONE,221,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Salt And Pepper,NONE,279,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Schezwan Noodles,NONE,188,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Shanghai Noodles,NONE,209,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chinese Nanveg Thali,NONE,336,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Crispy Chicken,NONE,221,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Dragon Chicken,NONE,335,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Egg 65,NONE,188,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Egg Chilli,NONE,178,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Extra Chicken Pcs,NONE,79,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish 65,NONE,273,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Chilli,NONE,283,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Garlic Chicken,NONE,221,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mix Noodles (nonveg),NONE,209,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Non Veg Chinese Platter,NONE,629,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Schezwan Chicken,NONE,209,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chef Special Chicken (tandoor),NONE,389,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicke (8 Pcs)n Afgani Tikka,NONE,357,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Angara Tikka,NONE,336,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Banglori Kebab,NONE,472,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Hariyani Tikka,NONE,357,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Kasturi Tikka,NONE,347,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Lahori Tikka,NONE,326,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Lasooni Tikka,NONE,399,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Malai Tikka,NONE,336,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Pahadi Tikka,NONE,336,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Reshmi Kebab,NONE,335,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Roast,BESTSELLER,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Rojali Kebab,NONE,336,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Schezwan Tikka,NONE,336,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Seekh Kebab [8 Pieces],NONE,367,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Tandoori,BESTSELLER,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Tangdi Kebab [2 Pieces],NONE,314,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Tikka,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Pudina,NONE,230,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Garlic Chicken Tandoori (half),NONE,230,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Garlic Tandoori Chiken (full),NONE,399,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Boti Kebab,NONE,577,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Non Veg Tandoori Platter,NONE,809,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Amritsari,NONE,209,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Coconut Tikka,NONE,368,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Fry,NONE,199,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Lahori Tikka,NONE,209,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Masala Tikka,NONE,473,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Tikka,NONE,209,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Tawa Fish,NONE,389,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Roast,NONE,263,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Baby Corn Chilli,NONE,168,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chana Chilli,NONE,158,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chilli Garlic Fried Rice,NONE,200,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Corn Chilli,NONE,168,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Crispy Baby Corn,NONE,179,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Crispy Corn,NONE,158,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Crispy Veg,NONE,179,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Crunchy Veg,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Garlic Paneer,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Gobhi Chilli,NONE,158,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Gobhi Manchurian,NONE,147,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Honey Chilli Potato,NONE,147,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Lovely Corn,NONE,158,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mushroom Chilli,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Paneer 65,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Paneer Chilli,BESTSELLER,209,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Paneer Lollipop,NONE,209,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Paneer Manchurian,NONE,200,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Potato Chilli,NONE,137,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Chinese Platter,NONE,452,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Lollipop,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Schezwan Fried Rice,NONE,168,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Spring Roll,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Butter Chicken,NONE,410,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chef Special Chicken (gravy),NONE,735,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chef Spl Chicken (gravy) 5pcs,NONE,431,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Bharta,NONE,389,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Bhuna,NONE,179,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Changeji Kebab,NONE,440,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Curry,BESTSELLER,158,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Do Pyaza,NONE,158,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Handi,NONE,179,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Hyderabadi,NONE,179,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Kadhai,NONE,179,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Kolhapuri,NONE,336,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Lazeez,NONE,378,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Malaysian (full),NONE,577,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Malaysian (half),NONE,398,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Masala,NONE,179,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Mughlai,NONE,389,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Patiyala,NONE,545,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Punjabi,NONE,379,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Rara,NONE,379,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Saagwala,NONE,326,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Spring Roll,NONE,231,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Tawa Masala,NONE,399,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Chicken Tikka Masala,NONE,368,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Dehati Chicken,NONE,420,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Dhaba Chicken,NONE,399,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Amritsari Masala (8pcs),NONE,578,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Gota Chicken3,NONE,368,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Kun Pav Chicken Chilli,NONE,431,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Murg Banjara Tikka,NONE,419,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Murg Mussalam,NONE,735,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Keema (full),NONE,557,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Rara,NONE,683,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Nonveg Gravy (chicken),NONE,210,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Kolhapuri,NONE,263,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Bhuna,NONE,294,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Curry,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Handi,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Keema (half),NONE,399,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Kolhapuri (4 Pic),NONE,294,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Kolhapuri (8 Pic),NONE,546,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Korma,NONE,294,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Lalmas,NONE,294,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Masala,NONE,189,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Rara (4psc),NONE,378,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Rogan Josh,NONE,294,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Mutton Saagwala,NONE,294,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Bengali Curry,NONE,305,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Curry,NONE,314,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Kolhapuri,NONE,336,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Kurkure,NONE,473,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Masala,NONE,314,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Pudina Tikka(full),NONE,378,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Pudina Tikka(half),NONE,231,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Fish Tikka Masala,NONE,336,4,1,462,1,1
Urban Biryani,4,Pizza,Tatibandh, Raipur,Boiled Egg,NONE,53,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Egg Bhurji Curry,NONE,137,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Egg Bhurji,NONE,105,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Egg Curry,NONE,105,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Egg Hyderabadi,NONE,116,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Egg Kolhapuri,NONE,126,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Egg Masala,NONE,105,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Egg Tikka,NONE,231,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Veg Borache Kebab,NONE,252,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Aloo Dum Kashmiri,NONE,179,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Aloo Dum Punjabi,NONE,158,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Aloo Dum,NONE,137,4,1,462,1,0
Urban Biryani,4,Pizza,Tatibandh, Raipur,Aloo Gobhi Matar,NONE,95,4,1,462,1,0
